total_votos,validos,conteo,hora,candidato,partido,departamento,provincia,distrito,ubigeo_reniec,ubigeo_inei,region,departamento_id,provincia_id,distrito_id,nombre,nro,total
7,2.574,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Chachapoyas,Montevideo,010115,010115,amazonas,amazonas,chachapoyas,montevideo,NA,NA,NA
7,2.745,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Luya,San Cristobal,010415,010516,amazonas,amazonas,luya,san cristobal,NA,NA,NA
7,1.131,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Antonio Raimondi,Aczo,021602,020302,ancash,ancash,antonio raimondi,aczo,NA,NA,NA
7,1.169,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huari,Huacchis,020806,021006,ancash,ancash,huari,huacchis,NA,NA,NA
7,1.983,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huarmey,Cochapeti,021902,021102,ancash,ancash,huarmey,cochapeti,NA,NA,NA
7,1.471,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Mariscal Luzuriaga,Fidel Olivas Escudero,020904,021304,ancash,ancash,mariscal luzuriaga,fidel olivas escudero,NA,NA,NA
7,1.556,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Mariscal Luzuriaga,Musga,020907,021308,ancash,ancash,mariscal luzuriaga,musga,NA,NA,NA
7,1.136,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Sihuas,Sicsibamba,021406,021910,ancash,ancash,sihuas,sicsibamba,NA,NA,NA
7,1.474,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Antabamba,Pachaconas,030406,030306,apurimac,apurimac,antabamba,pachaconas,NA,NA,NA
7,2.397,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Aymaraes,Capaya,030202,030402,apurimac,apurimac,aymaraes,capaya,NA,NA,NA
7,2.303,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Aymaraes,Justo Apu Sahuaraura,030217,030408,apurimac,apurimac,aymaraes,justo apu sahuaraura,NA,NA,NA
7,0.662,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Chincheros,Rocchacc,030709,030609,apurimac,apurimac,chincheros,rocchacc,NA,NA,NA
7,2.612,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,Condesuyos,Salamanca,040606,040607,arequipa,arequipa,condesuyos,salamanca,NA,NA,NA
7,1.146,100,19:57 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Huanca Sancos,Sacsamarca,050802,050303,ayacucho,ayacucho,huanca sancos,sacsamarca,NA,NA,NA
7,1.406,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,La Mar,Luis Carranza,050407,050506,ayacucho,ayacucho,la mar,luis carranza,NA,NA,NA
7,0.955,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Lucanas,Aucara,050502,050602,ayacucho,ayacucho,lucanas,aucara,NA,NA,NA
7,1.017,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Victor Fajardo,Alcamenca,050702,051002,ayacucho,ayacucho,victor fajardo,alcamenca,NA,NA,NA
7,0.958,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Victor Fajardo,Hualla,050708,051010,ayacucho,ayacucho,victor fajardo,hualla,NA,NA,NA
7,0.847,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Victor Fajardo,Huancapi,050701,051001,ayacucho,ayacucho,victor fajardo,huancapi,NA,NA,NA
7,2.265,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Contumaza,Cupisnique,060406,060503,cajamarca,cajamarca,contumaza,cupisnique,NA,NA,NA
7,1.683,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Angaraes,Chincho,080305,090305,huancavelica,huancavelica,angaraes,chincho,NA,NA,NA
7,1.434,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Castrovirreyna,Arma,080402,090402,huancavelica,huancavelica,castrovirreyna,arma,NA,NA,NA
7,1.862,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Castrovirreyna,Cocas,080406,090406,huancavelica,huancavelica,castrovirreyna,cocas,NA,NA,NA
7,1.847,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Churcampa,San Miguel De Mayocc,080708,090508,huancavelica,huancavelica,churcampa,san miguel de mayocc,NA,NA,NA
7,1.823,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huancavelica,Mariscal Caceres,080112,090111,huancavelica,huancavelica,huancavelica,mariscal caceres,NA,NA,NA
7,1.464,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huaytara,Cordova,080602,090603,huancavelica,huancavelica,huaytara,cordova,NA,NA,NA
7,2.745,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huaytara,San Francisco De Sangayaico,080611,090611,huancavelica,huancavelica,huaytara,san francisco de sangayaico,NA,NA,NA
7,1.138,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Marañon,Santa Rosa De Alto Yanajanca,090507,100705,huanuco,huanuco,marañon,santa rosa de alto yanajanca,NA,NA,NA
7,1.716,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Huancayo,Chacapampa,110106,120105,junin,junin,huancayo,chacapampa,NA,NA,NA
7,2.16,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Jauja,Janjaillo,110310,120411,junin,junin,jauja,janjaillo,NA,NA,NA
7,2.941,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huarochiri,Carampoma,140604,150704,lima-provincias,lima-provincias,huarochiri,carampoma,NA,NA,NA
7,2.422,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huarochiri,Lahuaytambo,140610,150710,lima-provincias,lima-provincias,huarochiri,lahuaytambo,NA,NA,NA
7,2.318,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Tupe,140726,151031,lima-provincias,lima-provincias,yauyos,tupe,NA,NA,NA
7,0.895,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Loreto,Requena,Capelo,150403,160503,loreto,loreto,requena,capelo,NA,NA,NA
7,1.299,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Loreto,Ucayali,Inahuaya,150506,160602,loreto,loreto,ucayali,inahuaya,NA,NA,NA
7,1.972,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Moquegua,General Sanchez Cerro,Yunga,170211,180211,moquegua,moquegua,general sanchez cerro,yunga,NA,NA,NA
7,0.936,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Yunguyo,Ollaraya,201006,211305,puno,puno,yunguyo,ollaraya,NA,NA,NA
7,0.941,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,San Martin,San Martin,Chipurana,210607,220905,san-martin,san-martin,san martin,chipurana,NA,NA,NA
7,3.535,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Tacna,Tarata,Sitajara,220210,230405,tacna,tacna,tarata,sitajara,NA,NA,NA
6,2.857,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Luya,Inguilpata,010406,010506,amazonas,amazonas,luya,inguilpata,NA,NA,NA
6,1.062,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Rodriguez De Mendoza,Vista Alegre,010512,010612,amazonas,amazonas,rodriguez de mendoza,vista alegre,NA,NA,NA
6,0.912,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huaraz,Huanchay,020105,020104,ancash,ancash,huaraz,huanchay,NA,NA,NA
6,1.824,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huarmey,Huayan,021903,021104,ancash,ancash,huarmey,huayan,NA,NA,NA
6,2.013,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huarmey,Malvas,021904,021105,ancash,ancash,huarmey,malvas,NA,NA,NA
6,7.317,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Ocros,Llipa,022006,021407,ancash,ancash,ocros,llipa,NA,NA,NA
6,1.858,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Aymaraes,San Juan De Chacña,030216,030411,apurimac,apurimac,aymaraes,san juan de chacña,NA,NA,NA
6,1.846,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Aymaraes,Soraya,030211,030413,apurimac,apurimac,aymaraes,soraya,NA,NA,NA
6,1.008,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Chincheros,El Porvenir,030710,030610,apurimac,apurimac,chincheros,el porvenir,NA,NA,NA
6,1.824,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Grau,Mamara,030604,030705,apurimac,apurimac,grau,mamara,NA,NA,NA
6,1.657,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Grau,Virundo,030612,030713,apurimac,apurimac,grau,virundo,NA,NA,NA
6,5.085,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,La Union,Tauria,040809,040809,arequipa,arequipa,la union,tauria,NA,NA,NA
6,0.917,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,La Mar,Chilcas,050404,050504,ayacucho,ayacucho,la mar,chilcas,NA,NA,NA
6,1.653,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Lucanas,San Pedro De Palco,050531,050618,ayacucho,ayacucho,lucanas,san pedro de palco,NA,NA,NA
6,0.687,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Lucanas,Sancos,050520,050619,ayacucho,ayacucho,lucanas,sancos,NA,NA,NA
6,0.812,100,14:28 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Parinacochas,Chumpi,050605,050702,ayacucho,ayacucho,parinacochas,chumpi,NA,NA,NA
6,2.913,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Paucar Del Sara Sara,Marcabamba,051005,050805,ayacucho,ayacucho,paucar del sara sara,marcabamba,NA,NA,NA
6,0.916,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Vilcas Huaman,Concepcion,050905,051104,ayacucho,ayacucho,vilcas huaman,concepcion,NA,NA,NA
6,0.926,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Vilcas Huaman,Huambalpa,050906,051105,ayacucho,ayacucho,vilcas huaman,huambalpa,NA,NA,NA
6,3.468,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Santa Cruz,Sexi,060907,061309,cajamarca,cajamarca,santa cruz,sexi,NA,NA,NA
6,1.5,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Castrovirreyna,Chupamarca,080408,090405,huancavelica,huancavelica,castrovirreyna,chupamarca,NA,NA,NA
6,2.055,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huaytara,Quito-Arma,080609,090609,huancavelica,huancavelica,huaytara,quito-arma,NA,NA,NA
6,2.105,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huaytara,San Isidro,080612,090612,huancavelica,huancavelica,huaytara,san isidro,NA,NA,NA
6,2.007,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Lauricocha,Queropalca,091004,101004,huanuco,huanuco,lauricocha,queropalca,NA,NA,NA
6,3.509,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Ica,Palpa,Tibillo,100505,110405,ica,ica,palpa,tibillo,NA,NA,NA
6,1.929,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,La Libertad,Bolivar,Ucuncha,120205,130306,la-libertad,la-libertad,bolivar,ucuncha,NA,NA,NA
6,2.174,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,La Libertad,Otuzco,Paranday,120408,130610,la-libertad,la-libertad,otuzco,paranday,NA,NA,NA
6,2.083,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Cajatambo,Copa,140205,150302,lima-provincias,lima-provincias,cajatambo,copa,NA,NA,NA
6,1.954,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Cajatambo,Huancapon,140207,150304,lima-provincias,lima-provincias,cajatambo,huancapon,NA,NA,NA
6,1.685,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Madean,140731,151020,lima-provincias,lima-provincias,yauyos,madean,NA,NA,NA
6,2.098,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Tauripampa,140725,151029,lima-provincias,lima-provincias,yauyos,tauripampa,NA,NA,NA
6,5.31,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Vitis,140729,151033,lima-provincias,lima-provincias,yauyos,vitis,NA,NA,NA
6,2.29,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Moquegua,General Sanchez Cerro,Quinistaquillas,170209,180209,moquegua,moquegua,general sanchez cerro,quinistaquillas,NA,NA,NA
6,0.966,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Puno,San Antonio,200111,210113,puno,puno,puno,san antonio,NA,NA,NA
5,1.425,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Bongara,Corosha,010302,010304,amazonas,amazonas,bongara,corosha,NA,NA,NA
5,3.333,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Bongara,Recta,010307,010308,amazonas,amazonas,bongara,recta,NA,NA,NA
5,2.358,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Aija,Huacllan,020205,020203,ancash,ancash,aija,huacllan,NA,NA,NA
5,1.582,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Antonio Raimondi,San Juan De Rontoy,021606,020306,ancash,ancash,antonio raimondi,san juan de rontoy,NA,NA,NA
5,1.969,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Recuay,Huayllapampa,021203,021704,ancash,ancash,recuay,huayllapampa,NA,NA,NA
5,2.907,100,09:46 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Recuay,Tapacocha,021207,021709,ancash,ancash,recuay,tapacocha,NA,NA,NA
5,2.183,66.667,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Sihuas,Chingalpo,021403,021905,ancash,ancash,sihuas,chingalpo,NA,NA,NA
5,0.99,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Aymaraes,Pocohuanca,030209,030410,apurimac,apurimac,aymaraes,pocohuanca,NA,NA,NA
5,1.109,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Aymaraes,Yanaca,030215,030417,apurimac,apurimac,aymaraes,yanaca,NA,NA,NA
5,1.701,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Grau,Santa Rosa,030613,030710,apurimac,apurimac,grau,santa rosa,NA,NA,NA
5,0.62,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Cangallo,Maria Parado De Bellido,050211,050204,ayacucho,ayacucho,cangallo,maria parado de bellido,NA,NA,NA
5,2.183,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Lucanas,Santa Ana De Huaycahuacho,050524,050620,ayacucho,ayacucho,lucanas,santa ana de huaycahuacho,NA,NA,NA
5,0.499,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Victor Fajardo,Sarhua,050713,051011,ayacucho,ayacucho,victor fajardo,sarhua,NA,NA,NA
5,1.799,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Vilcas Huaman,Carhuanca,050904,051103,ayacucho,ayacucho,vilcas huaman,carhuanca,NA,NA,NA
5,0.963,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Chota,Chimban,060607,060405,cajamarca,cajamarca,chota,chimban,NA,NA,NA
5,0.99,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Angaraes,Santo Tomas De Pata,080310,090311,huancavelica,huancavelica,angaraes,santo tomas de pata,NA,NA,NA
5,2.336,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Castrovirreyna,Huamatambo,080410,090408,huancavelica,huancavelica,castrovirreyna,huamatambo,NA,NA,NA
5,1.678,3.704,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Satipo,Rio Negro,110707,120607,junin,junin,satipo,rio negro,NA,NA,NA
5,2.604,2.899,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Satipo,Rio Tambo,110708,120608,junin,junin,satipo,rio tambo,NA,NA,NA
5,1.142,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Yauli,Suitucancha,110608,120809,junin,junin,yauli,suitucancha,NA,NA,NA
5,1.577,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huaral,Sumbilca,140812,150611,lima-provincias,lima-provincias,huaral,sumbilca,NA,NA,NA
5,3.012,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huarochiri,San Juan De Tantaranche,140619,150720,lima-provincias,lima-provincias,huarochiri,san juan de tantaranche,NA,NA,NA
5,6.41,100,09:46 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Huampara,140711,151013,lima-provincias,lima-provincias,yauyos,huampara,NA,NA,NA
5,0.836,35,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Loreto,Datem Del Marañon,Cahuapanas,150703,160702,loreto,loreto,datem del marañon,cahuapanas,NA,NA,NA
5,1.524,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Moquegua,General Sanchez Cerro,Lloque,170206,180206,moquegua,moquegua,general sanchez cerro,lloque,NA,NA,NA
5,1.42,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,El Collao,Capaso,201204,210502,puno,puno,el collao,capaso,NA,NA,NA
5,1.163,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Puno,Yunguyo,Anapia,201003,211302,puno,puno,yunguyo,anapia,NA,NA,NA
5,0.729,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,San Martin,San Martin,Papaplaya,210612,220911,san-martin,san-martin,san martin,papaplaya,NA,NA,NA
5,2.347,100,09:46 h - 12/04/2021,Hernando de Soto,Avanza País,Tacna,Candarave,Curibaya,220403,230204,tacna,tacna,candarave,curibaya,NA,NA,NA
4,1.455,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Bongara,Cuispes,010303,010305,amazonas,amazonas,bongara,cuispes,NA,NA,NA
4,1.124,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Chachapoyas,Balsas,010103,010103,amazonas,amazonas,chachapoyas,balsas,NA,NA,NA
4,1.826,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Luya,Maria,010411,010511,amazonas,amazonas,luya,maria,NA,NA,NA
4,7.018,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Luya,San Juan De Lopecancha,010418,010519,amazonas,amazonas,luya,san juan de lopecancha,NA,NA,NA
4,2.548,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Bolognesi,Mangas,020313,020512,ancash,ancash,bolognesi,mangas,NA,NA,NA
4,0.842,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Huaraz,Cochabamba,020103,020102,ancash,ancash,huaraz,cochabamba,NA,NA,NA
4,0.964,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Mariscal Luzuriaga,Llama,020905,021305,ancash,ancash,mariscal luzuriaga,llama,NA,NA,NA
4,2.899,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Ocros,Santiago De Chilcas,022010,021410,ancash,ancash,ocros,santiago de chilcas,NA,NA,NA
4,1.003,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Ancash,Pallasca,Santa Rosa,021010,021510,ancash,ancash,pallasca,santa rosa,NA,NA,NA
4,1.274,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Andahuaylas,Huayana,030317,030206,apurimac,apurimac,andahuaylas,huayana,NA,NA,NA
4,1.146,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Apurimac,Grau,Pataypampa,030608,030707,apurimac,apurimac,grau,pataypampa,NA,NA,NA
4,2.667,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Arequipa,La Union,Sayla,040808,040808,arequipa,arequipa,la union,sayla,NA,NA,NA
4,1.493,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Lucanas,San Juan,050521,050616,ayacucho,ayacucho,lucanas,san juan,NA,NA,NA
4,1.688,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Parinacochas,Pacapausa,050608,050704,ayacucho,ayacucho,parinacochas,pacapausa,NA,NA,NA
4,0.985,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Parinacochas,Upahuacho,050616,050708,ayacucho,ayacucho,parinacochas,upahuacho,NA,NA,NA
4,1.102,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Paucar Del Sara Sara,Oyolo,051006,050806,ayacucho,ayacucho,paucar del sara sara,oyolo,NA,NA,NA
4,2.312,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Paucar Del Sara Sara,Pararca,051007,050807,ayacucho,ayacucho,paucar del sara sara,pararca,NA,NA,NA
4,2.174,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Paucar Del Sara Sara,San Javier De Alpabamba,051008,050808,ayacucho,ayacucho,paucar del sara sara,san javier de alpabamba,NA,NA,NA
4,5.063,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Paucar Del Sara Sara,San Jose De Ushua,051009,050809,ayacucho,ayacucho,paucar del sara sara,san jose de ushua,NA,NA,NA
4,1.19,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Sucre,Morcolla,051111,050906,ayacucho,ayacucho,sucre,morcolla,NA,NA,NA
4,1.394,100,13:50 h - 12/04/2021,Hernando de Soto,Avanza País,Ayacucho,Sucre,San Pedro De Larcay,051107,050908,ayacucho,ayacucho,sucre,san pedro de larcay,NA,NA,NA
4,1.061,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Celendin,Utco,060311,060311,cajamarca,cajamarca,celendin,utco,NA,NA,NA
4,0.893,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Cajamarca,Chota,Pion,060613,060414,cajamarca,cajamarca,chota,pion,NA,NA,NA
4,2.312,10.526,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Cusco,Calca,Lares,070404,080404,cusco,cusco,calca,lares,NA,NA,NA
4,0.792,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Angaraes,Huanca-Huanca,080307,090307,huancavelica,huancavelica,angaraes,huanca-huanca,NA,NA,NA
4,1.075,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huancavelica,Laria,080110,090109,huancavelica,huancavelica,huancavelica,laria,NA,NA,NA
4,2,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huaytara,Ayavi,080601,090602,huancavelica,huancavelica,huaytara,ayavi,NA,NA,NA
4,2.299,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huaytara,Huayacundo Arma,080603,090604,huancavelica,huancavelica,huaytara,huayacundo arma,NA,NA,NA
4,2.073,100,12:21 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Huaytara,Laramarca,080605,090605,huancavelica,huancavelica,huaytara,laramarca,NA,NA,NA
4,1.471,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Tayacaja,Quishuar,080518,090713,huancavelica,huancavelica,tayacaja,quishuar,NA,NA,NA
4,0.826,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Huancavelica,Tayacaja,Santiago De Tucuma,080532,090723,huancavelica,huancavelica,tayacaja,santiago de tucuma,NA,NA,NA
4,0.849,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Huacaybamba,Cochabamba,090904,100403,huanuco,huanuco,huacaybamba,cochabamba,NA,NA,NA
4,0.905,100,16:00 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Huamalies,Arancay,090402,100502,huanuco,huanuco,huamalies,arancay,NA,NA,NA
4,1.026,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Huamalies,Jircan,090405,100505,huanuco,huanuco,huamalies,jircan,NA,NA,NA
4,0.508,100,11:50 h - 12/04/2021,Hernando de Soto,Avanza País,Huanuco,Huamalies,Singa,090410,100510,huanuco,huanuco,huamalies,singa,NA,NA,NA
4,2.667,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Junin,Huancayo,Carhuacallanga,110103,120104,junin,junin,huancayo,carhuacallanga,NA,NA,NA
4,1.173,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,La Libertad,Pataz,Ongon,120607,130807,la-libertad,la-libertad,pataz,ongon,NA,NA,NA
4,1.6,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huarochiri,Cuenca,140606,150706,lima-provincias,lima-provincias,huarochiri,cuenca,NA,NA,NA
4,3.54,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Huarochiri,San Pedro De Huancayre,140623,150725,lima-provincias,lima-provincias,huarochiri,san pedro de huancayre,NA,NA,NA
4,4.396,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Carania,140707,151007,lima-provincias,lima-provincias,yauyos,carania,NA,NA,NA
4,5.556,100,13:18 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Cochas,140708,151010,lima-provincias,lima-provincias,yauyos,cochas,NA,NA,NA
4,2.151,100,11:20 h - 12/04/2021,Hernando de Soto,Avanza País,Lima-Provincias,Yauyos,Huancaya,140712,151014,lima-provincias,lima-provincias,yauyos,huancaya,NA,NA,NA
4,1.444,8.571,21:55 h - 12/04/2021,Hernando de Soto,Avanza País,Loreto,Maynas,Napo,150106,160107,loreto,loreto,maynas,napo,NA,NA,NA
4,0.915,100,18:57 h - 12/04/2021,Hernando de Soto,Avanza País,Loreto,Requena,Alto Tapiche,150402,160502,loreto,loreto,requena,alto tapiche,NA,NA,NA
4,1.159,100,10:43 h - 12/04/2021,Hernando de Soto,Avanza País,Tacna,Tarata,Susapaya,220211,230406,tacna,tacna,tarata,susapaya,NA,NA,NA
3,1.364,100,09:46 h - 12/04/2021,Hernando de Soto,Avanza País,Amazonas,Chachapoyas,Chiliquin,010105,010105,amazonas,amazonas,chachapoyas,chiliquin,NA,NA,NA
