total_votos,validos,conteo,hora,candidato,partido,departamento,provincia,distrito,ubigeo_reniec,ubigeo_inei,region,departamento_id,provincia_id,distrito_id,nombre,nro,total
50,31.646,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,San Pedro De Pilas,140723,151027,lima-provincias,lima-provincias,yauyos,san pedro de pilas,NA,NA,NA
50,5.112,100,14:28 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Piura,Huancabamba,Lalaquiz,190308,200305,piura,piura,huancabamba,lalaquiz,NA,NA,NA
50,2.09,92.857,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Azangaro,Santiago De Pupuja,200216,210214,puno,puno,azangaro,santiago de pupuja,NA,NA,NA
49,13.764,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Chachapoyas,Balsas,010103,010103,amazonas,amazonas,chachapoyas,balsas,NA,NA,NA
49,9.57,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Huari,Uco,020815,021016,ancash,ancash,huari,uco,NA,NA,NA
49,8.596,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Abancay,Chacoche,030104,030102,apurimac,apurimac,abancay,chacoche,NA,NA,NA
49,7.071,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,La Union,Huaynacotas,040804,040804,arequipa,arequipa,la union,huaynacotas,NA,NA,NA
49,8.249,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Victor Fajardo,Huancaraylla,050710,051009,ayacucho,ayacucho,victor fajardo,huancaraylla,NA,NA,NA
49,7.132,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Huamalies,Tantamayo,090411,100511,huanuco,huanuco,huamalies,tantamayo,NA,NA,NA
49,14,100,17:30 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Loreto,Requena,Tapiche,150409,160509,loreto,loreto,requena,tapiche,NA,NA,NA
49,8.958,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Moquegua,General Sanchez Cerro,Coalaque,170202,180203,moquegua,moquegua,general sanchez cerro,coalaque,NA,NA,NA
49,13.351,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Moquegua,General Sanchez Cerro,La Capilla,170205,180205,moquegua,moquegua,general sanchez cerro,la capilla,NA,NA,NA
49,4.471,94.118,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Piura,Ayabaca,Lagunas,190203,200204,piura,piura,ayabaca,lagunas,NA,NA,NA
49,1.442,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Melgar,Macari,200705,210805,puno,puno,melgar,macari,NA,NA,NA
48,7.339,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,La Mar,Chilcas,050404,050504,ayacucho,ayacucho,la mar,chilcas,NA,NA,NA
48,7.407,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Vilcas Huaman,Huambalpa,050906,051105,ayacucho,ayacucho,vilcas huaman,huambalpa,NA,NA,NA
48,4.174,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Angaraes,Secclla,080311,090312,huancavelica,huancavelica,angaraes,secclla,NA,NA,NA
48,5.298,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Churcampa,El Carmen,080704,090504,huancavelica,huancavelica,churcampa,el carmen,NA,NA,NA
48,25.806,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Huancaya,140712,151014,lima-provincias,lima-provincias,yauyos,huancaya,NA,NA,NA
48,2.109,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Azangaro,Achaya,200202,210202,puno,puno,azangaro,achaya,NA,NA,NA
48,3.2,100,14:28 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Carabaya,Corani,200305,210305,puno,puno,carabaya,corani,NA,NA,NA
48,4.037,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Lampa,Ocuviri,200605,210705,puno,puno,lampa,ocuviri,NA,NA,NA
47,12.772,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Bongara,Jumbilla,010301,010301,amazonas,amazonas,bongara,jumbilla,NA,NA,NA
47,6.12,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Arequipa,Polobaya,040111,040114,arequipa,arequipa,arequipa,polobaya,NA,NA,NA
47,13.988,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Sucre,Morcolla,051111,050906,ayacucho,ayacucho,sucre,morcolla,NA,NA,NA
47,7.078,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Cutervo,San Juan De Cutervo,060509,060609,cajamarca,cajamarca,cutervo,san juan de cutervo,NA,NA,NA
47,3.453,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Angaraes,Ccochaccasa,080312,090304,huancavelica,huancavelica,angaraes,ccochaccasa,NA,NA,NA
47,18.431,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Huaytara,San Francisco De Sangayaico,080611,090611,huancavelica,huancavelica,huaytara,san francisco de sangayaico,NA,NA,NA
47,5.575,100,19:25 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Tayacaja,Tintay Puncu,080525,090718,huancavelica,huancavelica,tayacaja,tintay puncu,NA,NA,NA
47,2.945,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Huamalies,Puños,090409,100509,huanuco,huanuco,huamalies,puños,NA,NA,NA
47,5.972,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Huamalies,Singa,090410,100510,huanuco,huanuco,huamalies,singa,NA,NA,NA
47,14.506,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Jauja,Janjaillo,110310,120411,junin,junin,jauja,janjaillo,NA,NA,NA
47,7.209,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Pasco,Daniel Alcides Carrion,Vilcabamba,180208,190208,pasco,pasco,daniel alcides carrion,vilcabamba,NA,NA,NA
47,2.049,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Azangaro,Jose Domingo Choquehuanca,200207,210207,puno,puno,azangaro,jose domingo choquehuanca,NA,NA,NA
47,4.649,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Tacna,Candarave,Candarave,220401,230201,tacna,tacna,candarave,candarave,NA,NA,NA
46,18.4,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Luya,San Francisco Del Yeso,010416,010517,amazonas,amazonas,luya,san francisco del yeso,NA,NA,NA
46,7.431,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Antonio Raimondi,Aczo,021602,020302,ancash,ancash,antonio raimondi,aczo,NA,NA,NA
46,7.002,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,La Union,Alca,040802,040802,arequipa,arequipa,la union,alca,NA,NA,NA
46,1.672,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Canas,Kunturkanki,070503,080503,cusco,cusco,canas,kunturkanki,NA,NA,NA
46,6.855,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Tayacaja,Andaymarca,080529,090719,huancavelica,huancavelica,tayacaja,andaymarca,NA,NA,NA
45,11.905,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Chachapoyas,Magdalena,010112,010112,amazonas,amazonas,chachapoyas,magdalena,NA,NA,NA
45,24.324,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Bolognesi,Ticllos,020320,020515,ancash,ancash,bolognesi,ticllos,NA,NA,NA
45,7.563,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Huari,Anra,020816,021002,ancash,ancash,huari,anra,NA,NA,NA
45,5.689,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Paucar Del Sara Sara,Lampa,051004,050804,ayacucho,ayacucho,paucar del sara sara,lampa,NA,NA,NA
45,8.911,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Angaraes,Santo Tomas De Pata,080310,090311,huancavelica,huancavelica,angaraes,santo tomas de pata,NA,NA,NA
45,6.303,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Huancavelica,Vilca,080117,090116,huancavelica,huancavelica,huancavelica,vilca,NA,NA,NA
45,2.215,100,14:28 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Yarowilca,Chavinillo,091101,101101,huanuco,huanuco,yarowilca,chavinillo,NA,NA,NA
44,16.418,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Lucanas,San Juan,050521,050616,ayacucho,ayacucho,lucanas,san juan,NA,NA,NA
44,7.871,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,La Libertad,Pataz,Pias,120610,130810,la-libertad,la-libertad,pataz,pias,NA,NA,NA
44,1.074,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Azangaro,Chupa,200206,210206,puno,puno,azangaro,chupa,NA,NA,NA
43,3.303,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Huari,San Pedro De Chana,020814,021015,ancash,ancash,huari,san pedro de chana,NA,NA,NA
43,2.905,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Caylloma,Caylloma,040204,040505,arequipa,arequipa,caylloma,caylloma,NA,NA,NA
43,4.111,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Marañon,La Morada,090506,100704,huanuco,huanuco,marañon,la morada,NA,NA,NA
43,11.286,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,La Libertad,Bolivar,Condormarca,120203,130303,la-libertad,la-libertad,bolivar,condormarca,NA,NA,NA
43,19.111,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Azangaro,140705,151005,lima-provincias,lima-provincias,yauyos,azangaro,NA,NA,NA
43,2.755,100,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Moquegua,Mariscal Nieto,San Cristobal,170104,180105,moquegua,moquegua,mariscal nieto,san cristobal,NA,NA,NA
43,1.723,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Carabaya,Coasa,200304,210304,puno,puno,carabaya,coasa,NA,NA,NA
42,20,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Luya,Inguilpata,010406,010506,amazonas,amazonas,luya,inguilpata,NA,NA,NA
42,6.213,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Antonio Raimondi,Chingas,021604,020304,ancash,ancash,antonio raimondi,chingas,NA,NA,NA
42,29.167,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Corongo,Aco,020602,020902,ancash,ancash,corongo,aco,NA,NA,NA
42,17.872,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Corongo,Yanac,020606,020906,ancash,ancash,corongo,yanac,NA,NA,NA
42,5.476,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Huari,Paucas,020809,021010,ancash,ancash,huari,paucas,NA,NA,NA
42,1.771,93.75,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Espinar,Pallpata,070805,080805,cusco,cusco,espinar,pallpata,NA,NA,NA
42,8.917,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Huacaybamba,Cochabamba,090904,100403,huanuco,huanuco,huacaybamba,cochabamba,NA,NA,NA
42,4.183,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Pasco,Daniel Alcides Carrion,Tapuc,180207,190207,pasco,pasco,daniel alcides carrion,tapuc,NA,NA,NA
42,1.705,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Huancane,Rosaspata,200507,210606,puno,puno,huancane,rosaspata,NA,NA,NA
42,2.116,100,17:30 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Melgar,Umachiri,200709,210809,puno,puno,melgar,umachiri,NA,NA,NA
42,2.487,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Tacna,Tarata,Tarata,220201,230401,tacna,tacna,tarata,tarata,NA,NA,NA
41,16.142,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Recuay,Huayllapampa,021203,021704,ancash,ancash,recuay,huayllapampa,NA,NA,NA
41,11.264,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Andahuaylas,Pomacocha,030314,030211,apurimac,apurimac,andahuaylas,pomacocha,NA,NA,NA
41,6.426,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Antabamba,Huaquirca,030403,030303,apurimac,apurimac,antabamba,huaquirca,NA,NA,NA
41,12.239,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Aymaraes,Colcabamba,030204,030405,apurimac,apurimac,aymaraes,colcabamba,NA,NA,NA
41,12.615,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Aymaraes,Soraya,030211,030413,apurimac,apurimac,aymaraes,soraya,NA,NA,NA
41,13.712,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Sucre,Soras,051108,050911,ayacucho,ayacucho,sucre,soras,NA,NA,NA
41,6.26,100,18:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Vilcas Huaman,Concepcion,050905,051104,ayacucho,ayacucho,vilcas huaman,concepcion,NA,NA,NA
41,3.193,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Hualgayoc,Chugur,060702,060702,cajamarca,cajamarca,hualgayoc,chugur,NA,NA,NA
41,1.507,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Canas,Checca,070502,080502,cusco,cusco,canas,checca,NA,NA,NA
41,2.726,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Acobamba,Andabamba,080203,090202,huancavelica,huancavelica,acobamba,andabamba,NA,NA,NA
41,8.761,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Huancavelica,Moya,080113,090112,huancavelica,huancavelica,huancavelica,moya,NA,NA,NA
41,5.284,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Ambo,Colpas,090203,100203,huanuco,huanuco,ambo,colpas,NA,NA,NA
41,1.426,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Huancane,Pusi,200506,210605,puno,puno,huancane,pusi,NA,NA,NA
41,4.428,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Tacna,Tacna,Palca,220108,230107,tacna,tacna,tacna,palca,NA,NA,NA
40,3.439,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Huari,Ponto,020810,021011,ancash,ancash,huari,ponto,NA,NA,NA
40,6.547,100,19:57 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Huanca Sancos,Sacsamarca,050802,050303,ayacucho,ayacucho,huanca sancos,sacsamarca,NA,NA,NA
40,5.391,71.429,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,La Mar,Chungui,050405,050505,ayacucho,ayacucho,la mar,chungui,NA,NA,NA
40,21.053,100,19:25 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Sucre,Chilcayoc,051110,050904,ayacucho,ayacucho,sucre,chilcayoc,NA,NA,NA
40,3.257,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Huancavelica,Palca,080115,090114,huancavelica,huancavelica,huancavelica,palca,NA,NA,NA
40,2.214,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Lauricocha,San Miguel De Cauri,091005,101007,huanuco,huanuco,lauricocha,san miguel de cauri,NA,NA,NA
40,4.292,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Yarowilca,Jacas Chico,091105,101105,huanuco,huanuco,yarowilca,jacas chico,NA,NA,NA
40,27.778,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Huarochiri,San Pedro De Laraos,140631,150712,lima-provincias,lima-provincias,huarochiri,san pedro de laraos,NA,NA,NA
40,13.986,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Yauyos,Tauripampa,140725,151029,lima-provincias,lima-provincias,yauyos,tauripampa,NA,NA,NA
40,5.263,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Pasco,Daniel Alcides Carrion,Paucar,180204,190204,pasco,pasco,daniel alcides carrion,paucar,NA,NA,NA
40,1.681,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Chucuito,Huacullani,200403,210403,puno,puno,chucuito,huacullani,NA,NA,NA
40,1.512,100,13:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Melgar,Antauta,200702,210802,puno,puno,melgar,antauta,NA,NA,NA
39,18.056,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Bongara,Chisquilla,010304,010302,amazonas,amazonas,bongara,chisquilla,NA,NA,NA
39,17.257,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Chachapoyas,Granada,010107,010107,amazonas,amazonas,chachapoyas,granada,NA,NA,NA
39,8.46,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Bolognesi,Huayllacayan,020310,020510,ancash,ancash,bolognesi,huayllacayan,NA,NA,NA
39,6.425,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Andahuaylas,Tumay Huaraca,030316,030217,apurimac,apurimac,andahuaylas,tumay huaraca,NA,NA,NA
39,4.949,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Antabamba,Oropesa,030405,030305,apurimac,apurimac,antabamba,oropesa,NA,NA,NA
39,3.081,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Caylloma,Yanque,040219,040519,arequipa,arequipa,caylloma,yanque,NA,NA,NA
39,4.632,100,11:50 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Huanca Sancos,Carapo,050804,050302,ayacucho,ayacucho,huanca sancos,carapo,NA,NA,NA
39,14.885,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Parinacochas,San Francisco De Ravacayco,050615,050707,ayacucho,ayacucho,parinacochas,san francisco de ravacayco,NA,NA,NA
39,3.967,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Acomayo,Acos,070203,080203,cusco,cusco,acomayo,acos,NA,NA,NA
39,20.745,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Lima-Provincias,Huarochiri,San Juan De Iris,140632,150719,lima-provincias,lima-provincias,huarochiri,san juan de iris,NA,NA,NA
38,4.948,100,16:44 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Celendin,Miguel Iglesias,060307,060307,cajamarca,cajamarca,celendin,miguel iglesias,NA,NA,NA
38,9.948,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Chota,Tocmoche,060616,060418,cajamarca,cajamarca,chota,tocmoche,NA,NA,NA
38,3.27,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Cutervo,San Luis De Lucma,060510,060610,cajamarca,cajamarca,cutervo,san luis de lucma,NA,NA,NA
38,8.155,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Cutervo,Toribio Casanova,060515,060615,cajamarca,cajamarca,cutervo,toribio casanova,NA,NA,NA
38,2.832,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Angaraes,Congalla,080304,090306,huancavelica,huancavelica,angaraes,congalla,NA,NA,NA
38,19,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huancavelica,Huaytara,Ayavi,080601,090602,huancavelica,huancavelica,huaytara,ayavi,NA,NA,NA
38,3.509,100,20:22 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Moquegua,General Sanchez Cerro,Ubinas,170210,180210,moquegua,moquegua,general sanchez cerro,ubinas,NA,NA,NA
37,8.168,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Recuay,Llacllin,021209,021705,ancash,ancash,recuay,llacllin,NA,NA,NA
37,12.671,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Aymaraes,Capaya,030202,030402,apurimac,apurimac,aymaraes,capaya,NA,NA,NA
37,9.814,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Celendin,Utco,060311,060311,cajamarca,cajamarca,celendin,utco,NA,NA,NA
37,1.694,100,14:28 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Chumbivilcas,Llusco,070706,080706,cusco,cusco,chumbivilcas,llusco,NA,NA,NA
37,9.069,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Huancayo,Chacapampa,110106,120105,junin,junin,huancayo,chacapampa,NA,NA,NA
37,13.406,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,La Libertad,Otuzco,Paranday,120408,130610,la-libertad,la-libertad,otuzco,paranday,NA,NA,NA
37,0.959,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Melgar,Orurillo,200707,210807,puno,puno,melgar,orurillo,NA,NA,NA
36,20.809,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Bongara,Churuja,010305,010303,amazonas,amazonas,bongara,churuja,NA,NA,NA
36,4.105,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Andahuaylas,Kaquiabamba,030319,030219,apurimac,apurimac,andahuaylas,kaquiabamba,NA,NA,NA
36,4.138,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Grau,Curpahuasi,030602,030702,apurimac,apurimac,grau,curpahuasi,NA,NA,NA
36,2.812,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Chota,Chadin,060605,060403,cajamarca,cajamarca,chota,chadin,NA,NA,NA
36,1.095,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Chumbivilcas,Velille,070708,080708,cusco,cusco,chumbivilcas,velille,NA,NA,NA
36,4.724,100,13:18 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Lauricocha,Jivia,091007,101003,huanuco,huanuco,lauricocha,jivia,NA,NA,NA
36,1.583,100,14:28 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Yarowilca,Aparicio Pomares,091102,101104,huanuco,huanuco,yarowilca,aparicio pomares,NA,NA,NA
36,2.314,100,12:21 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,El Collao,Santa Rosa,201203,210504,puno,puno,el collao,santa rosa,NA,NA,NA
35,15.152,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Chachapoyas,Huancas,010108,010108,amazonas,amazonas,chachapoyas,huancas,NA,NA,NA
35,12.111,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Aija,Succha,020208,020205,ancash,ancash,aija,succha,NA,NA,NA
35,1.842,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Apurimac,Grau,Chuquibambilla,030601,030701,apurimac,apurimac,grau,chuquibambilla,NA,NA,NA
35,5.766,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,Arequipa,Pocsi,040110,040113,arequipa,arequipa,arequipa,pocsi,NA,NA,NA
35,4.403,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Arequipa,La Union,Cotahuasi,040801,040801,arequipa,arequipa,la union,cotahuasi,NA,NA,NA
35,7.322,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ayacucho,Victor Fajardo,Colca,050707,051007,ayacucho,ayacucho,victor fajardo,colca,NA,NA,NA
35,11.785,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Chota,San Juan De Licupis,060617,060416,cajamarca,cajamarca,chota,san juan de licupis,NA,NA,NA
35,5.757,100,17:30 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cajamarca,Cutervo,Cujillo,060503,060604,cajamarca,cajamarca,cutervo,cujillo,NA,NA,NA
35,2.874,100,09:46 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Acomayo,Acopia,070202,080202,cusco,cusco,acomayo,acopia,NA,NA,NA
35,2.007,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Cusco,Canchis,San Pedro,070607,080607,cusco,cusco,canchis,san pedro,NA,NA,NA
35,3.165,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Huamalies,Miraflores,090406,100506,huanuco,huanuco,huamalies,miraflores,NA,NA,NA
35,3.571,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Huanuco,Huanuco,Yarumayo,090109,100110,huanuco,huanuco,huanuco,yarumayo,NA,NA,NA
35,19.886,1.02,21:55 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Junin,Satipo,Satipo,110701,120601,junin,junin,satipo,satipo,NA,NA,NA
35,2.999,100,20:22 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Loreto,Alto Amazonas,Jeberos,150205,160205,loreto,loreto,alto amazonas,jeberos,NA,NA,NA
35,4.023,100,17:30 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Moquegua,Ilo,El Algarrobal,170302,180302,moquegua,moquegua,ilo,el algarrobal,NA,NA,NA
35,2.189,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Moho,Conima,201302,210902,puno,puno,moho,conima,NA,NA,NA
35,3.159,100,16:00 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Puno,Sandia,Yanahuaya,200810,211208,puno,puno,sandia,yanahuaya,NA,NA,NA
34,9.687,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Amazonas,Bongara,Corosha,010302,010304,amazonas,amazonas,bongara,corosha,NA,NA,NA
34,10.526,100,11:20 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Huari,Rahuapampa,020811,021012,ancash,ancash,huari,rahuapampa,NA,NA,NA
34,47.887,100,10:43 h - 12/04/2021,Keiko Fujimori,Fuerza Popular,Ancash,Ocros,Cajamarquilla,022002,021403,ancash,ancash,ocros,cajamarquilla,NA,NA,NA
